"team";"week";"name";"pass";"x";"y";"season";"away_team";"away_score";"home_team";"home_score";"color";"size"
"TB";15;"Tom Brady";"INCOMPLETE";-17.75652197;17.79036854;2020;"TB";31;"ATL";27;2;2
"TB";15;"Tom Brady";"INCOMPLETE";4.025283256;-3.190210459;2020;"TB";31;"ATL";27;2;2
"TB";15;"Tom Brady";"INCOMPLETE";8.689213707;15.0500908;2020;"TB";31;"ATL";27;2;2
"TB";15;"Tom Brady";"INCOMPLETE";24.77098743;10.63221884;2020;"TB";31;"ATL";27;2;2
"TB";15;"Tom Brady";"INCOMPLETE";1.539613913;48.90285714;2020;"TB";31;"ATL";27;2;2
"TB";15;"Tom Brady";"INCOMPLETE";12.80548511;13.17042779;2020;"TB";31;"ATL";27;2;2
"TB";15;"Tom Brady";"INCOMPLETE";3.677353931;4.402629359;2020;"TB";31;"ATL";27;2;2
"TB";15;"Tom Brady";"INCOMPLETE";12.43600431;-0.099060961;2020;"TB";31;"ATL";27;2;2
"TB";15;"Tom Brady";"INCOMPLETE";-20.72527464;20.315625;2020;"TB";31;"ATL";27;2;2
"TB";15;"Tom Brady";"INCOMPLETE";17.55689464;4.2625;2020;"TB";31;"ATL";27;2;2
"TB";15;"Tom Brady";"INCOMPLETE";1.505005233;10.08333333;2020;"TB";31;"ATL";27;2;2
"TB";15;"Tom Brady";"INCOMPLETE";4.585581621;-3.188186813;2020;"TB";31;"ATL";27;2;2
"TB";15;"Tom Brady";"INCOMPLETE";8.101795396;15.10766807;2020;"TB";31;"ATL";27;2;2
"TB";16;"Tom Brady";"COMPLETE";-12.39799904;14.13072059;2020;"TB";47;"DET";7;3;3
"TB";16;"Tom Brady";"COMPLETE";17.65583496;1.729484085;2020;"TB";47;"DET";7;3;3
"TB";16;"Tom Brady";"COMPLETE";7.259877549;12.15547013;2020;"TB";47;"DET";7;3;3
"TB";16;"Tom Brady";"COMPLETE";-19.39627782;29.35723784;2020;"TB";47;"DET";7;3;3
"TB";16;"Tom Brady";"COMPLETE";-4.067936912;16.31713481;2020;"TB";47;"DET";7;3;3
"TB";16;"Tom Brady";"COMPLETE";-14.81495893;-1.216225468;2020;"TB";47;"DET";7;3;3
"TB";16;"Tom Brady";"COMPLETE";2.297110197;40.53861004;2020;"TB";47;"DET";7;3;3
"TB";16;"Tom Brady";"COMPLETE";-4.422352218;4.32464392;2020;"TB";47;"DET";7;3;3
"TB";16;"Tom Brady";"COMPLETE";-0.5751538;6.61130137;2020;"TB";47;"DET";7;3;3
"TB";16;"Tom Brady";"COMPLETE";22.12981947;14.26824339;2020;"TB";47;"DET";7;3;3
"TB";16;"Tom Brady";"COMPLETE";-21.16654044;21.79058851;2020;"TB";47;"DET";7;3;3
"TB";16;"Tom Brady";"COMPLETE";-9.791362762;7.541654519;2020;"TB";47;"DET";7;3;3
"TB";16;"Tom Brady";"COMPLETE";13.59302219;0.224169263;2020;"TB";47;"DET";7;3;3
"TB";16;"Tom Brady";"COMPLETE";-19.9845124;10.54769737;2020;"TB";47;"DET";7;3;3
"TB";16;"Tom Brady";"COMPLETE";-4.40292678;12.10176542;2020;"TB";47;"DET";7;3;3
"TB";16;"Tom Brady";"COMPLETE";-9.45307819;3.599672816;2020;"TB";47;"DET";7;3;3
"TB";16;"Tom Brady";"COMPLETE";0.836263715;6.289292944;2020;"TB";47;"DET";7;3;3
"TB";16;"Tom Brady";"COMPLETE";-14.54937516;0.944727891;2020;"TB";47;"DET";7;3;3
"TB";16;"Tom Brady";"TOUCHDOWN";7.573025621;0.098214286;2020;"TB";47;"DET";7;4;4
"TB";16;"Tom Brady";"TOUCHDOWN";-6.672690821;0.13772578;2020;"TB";47;"DET";7;4;4
"TB";16;"Tom Brady";"TOUCHDOWN";-2.301243104;0.155241935;2020;"TB";47;"DET";7;4;4
"TB";16;"Tom Brady";"TOUCHDOWN";3.582936853;0.212463557;2020;"TB";47;"DET";7;4;4
"TB";16;"Tom Brady";"INCOMPLETE";15.09770056;0.177419355;2020;"TB";47;"DET";7;2;2
"TB";16;"Tom Brady";"INCOMPLETE";-26.61846835;15.15306122;2020;"TB";47;"DET";7;2;2
"TB";16;"Tom Brady";"INCOMPLETE";1.425568438;37.37053571;2020;"TB";47;"DET";7;2;2
"TB";16;"Tom Brady";"INCOMPLETE";-21.47611338;44.92485119;2020;"TB";47;"DET";7;2;2
"TB";16;"Tom Brady";"INCOMPLETE";15.62643875;0.130440848;2020;"TB";47;"DET";7;2;2
"TB";18;"Tom Brady";"COMPLETE";-0.652523552;12.80391049;2020;"TB";31;"WAS";23;3;3
"TB";18;"Tom Brady";"COMPLETE";19.60971394;18.48888909;2020;"TB";31;"WAS";23;3;3
"TB";18;"Tom Brady";"COMPLETE";-19.61438853;0.595632188;2020;"TB";31;"WAS";23;3;3
"TB";18;"Tom Brady";"COMPLETE";-10.72924077;-1.505884949;2020;"TB";31;"WAS";23;3;3
"TB";18;"Tom Brady";"COMPLETE";7.813655194;14.17512467;2020;"TB";31;"WAS";23;3;3
"TB";18;"Tom Brady";"COMPLETE";-22.09002634;28.20006679;2020;"TB";31;"WAS";23;3;3
"TB";18;"Tom Brady";"COMPLETE";11.37996798;3.385445429;2020;"TB";31;"WAS";23;3;3
"TB";18;"Tom Brady";"COMPLETE";-18.20648957;11.09158379;2020;"TB";31;"WAS";23;3;3
"TB";18;"Tom Brady";"COMPLETE";-8.249050251;8.197041317;2020;"TB";31;"WAS";23;3;3
"TB";18;"Tom Brady";"COMPLETE";17.26348418;13.58563935;2020;"TB";31;"WAS";23;3;3
"TB";18;"Tom Brady";"COMPLETE";2.846276354;5.483390937;2020;"TB";31;"WAS";23;3;3
"TB";18;"Tom Brady";"COMPLETE";22.78471427;16.38273072;2020;"TB";31;"WAS";23;3;3
"TB";18;"Tom Brady";"COMPLETE";-2.10098314;6.503925035;2020;"TB";31;"WAS";23;3;3
"TB";18;"Tom Brady";"COMPLETE";7.486937854;6.036642049;2020;"TB";31;"WAS";23;3;3
"TB";18;"Tom Brady";"COMPLETE";15.61493132;16.85595116;2020;"TB";31;"WAS";23;3;3
"TB";18;"Tom Brady";"COMPLETE";-8.973833755;-3.316713483;2020;"TB";31;"WAS";23;3;3
"TB";18;"Tom Brady";"COMPLETE";20.01155838;21.87700362;2020;"TB";31;"WAS";23;3;3
"TB";18;"Tom Brady";"COMPLETE";-0.491330778;16.45765169;2020;"TB";31;"WAS";23;3;3
"TB";18;"Tom Brady";"COMPLETE";7.135561526;15.516631;2020;"TB";31;"WAS";23;3;3
"TB";18;"Tom Brady";"COMPLETE";-19.25498594;8.557315668;2020;"TB";31;"WAS";23;3;3
"TB";18;"Tom Brady";"TOUCHDOWN";9.68149436;0.10246139;2020;"TB";31;"WAS";23;4;4
"TB";18;"Tom Brady";"TOUCHDOWN";1.550239047;0.128130131;2020;"TB";31;"WAS";23;4;4
"TB";18;"Tom Brady";"INCOMPLETE";12.40180133;12.61746652;2020;"TB";31;"WAS";23;2;2
"TB";18;"Tom Brady";"INCOMPLETE";-9.075241012;12.24278846;2020;"TB";31;"WAS";23;2;2
"TB";18;"Tom Brady";"INCOMPLETE";-19.67291503;4.645670254;2020;"TB";31;"WAS";23;2;2
"TB";18;"Tom Brady";"INCOMPLETE";19.82640924;13.40972222;2020;"TB";31;"WAS";23;2;2
"TB";18;"Tom Brady";"INCOMPLETE";0.463344794;15.03480321;2020;"TB";31;"WAS";23;2;2
"TB";18;"Tom Brady";"INCOMPLETE";-21.2165671;22.87244898;2020;"TB";31;"WAS";23;2;2
"TB";18;"Tom Brady";"INCOMPLETE";13.45801872;5.204571429;2020;"TB";31;"WAS";23;2;2
"TB";18;"Tom Brady";"INCOMPLETE";-7.079940782;-0.676229508;2020;"TB";31;"WAS";23;2;2
"TB";18;"Tom Brady";"INCOMPLETE";-13.2803879;1.380952381;2020;"TB";31;"WAS";23;2;2
"TB";18;"Tom Brady";"INCOMPLETE";-26.19671441;18.20315126;2020;"TB";31;"WAS";23;2;2
"TB";18;"Tom Brady";"INCOMPLETE";17.4916996;0.666739257;2020;"TB";31;"WAS";23;2;2
"TB";18;"Tom Brady";"INCOMPLETE";6.117118046;9.064228111;2020;"TB";31;"WAS";23;2;2
"TB";18;"Tom Brady";"INCOMPLETE";-19.81818491;31.26600985;2020;"TB";31;"WAS";23;2;2
"TB";18;"Tom Brady";"INCOMPLETE";22.80050725;21.7027381;2020;"TB";31;"WAS";23;2;2
"TB";18;"Tom Brady";"INCOMPLETE";-1.049485818;11.76607143;2020;"TB";31;"WAS";23;2;2
"TB";18;"Tom Brady";"INCOMPLETE";11.66239505;12.6344494;2020;"TB";31;"WAS";23;2;2
"TB";18;"Tom Brady";"INCOMPLETE";-12.72582758;1.46648728;2020;"TB";31;"WAS";23;2;2
"TB";18;"Tom Brady";"INCOMPLETE";-19.11830189;4.738376011;2020;"TB";31;"WAS";23;2;2
"TB";3;"Tom Brady";"COMPLETE";-5.379912056;18.54396713;2020;"TB";28;"DEN";10;3;3
"TB";3;"Tom Brady";"COMPLETE";22.85114409;10.24594237;2020;"TB";28;"DEN";10;3;3
"TB";3;"Tom Brady";"COMPLETE";-24.98138827;3.904017857;2020;"TB";28;"DEN";10;3;3
"TB";3;"Tom Brady";"COMPLETE";10.30103746;6.840808347;2020;"TB";28;"DEN";10;3;3
"TB";3;"Tom Brady";"COMPLETE";7.425994412;43.87033826;2020;"TB";28;"DEN";10;3;3
"TB";3;"Tom Brady";"COMPLETE";-8.696865283;2.541560374;2020;"TB";28;"DEN";10;3;3
"TB";3;"Tom Brady";"COMPLETE";-17.26329931;4.690162907;2020;"TB";28;"DEN";10;3;3
"TB";3;"Tom Brady";"COMPLETE";3.851637082;5.332481279;2020;"TB";28;"DEN";10;3;3
"TB";3;"Tom Brady";"COMPLETE";24.30546142;26.20086977;2020;"TB";28;"DEN";10;3;3
"TB";3;"Tom Brady";"COMPLETE";18.2698821;2.470891556;2020;"TB";28;"DEN";10;3;3
"TB";3;"Tom Brady";"COMPLETE";-1.806640613;4.974538705;2020;"TB";28;"DEN";10;3;3
"TB";3;"Tom Brady";"COMPLETE";14.59099457;2.14391583;2020;"TB";28;"DEN";10;3;3
"TB";3;"Tom Brady";"COMPLETE";7.191176932;-1.221818048;2020;"TB";28;"DEN";10;3;3
"TB";3;"Tom Brady";"COMPLETE";-6.808302859;4.7976222;2020;"TB";28;"DEN";10;3;3
"TB";3;"Tom Brady";"COMPLETE";-20.83917329;8.936971966;2020;"TB";28;"DEN";10;3;3
"TB";3;"Tom Brady";"COMPLETE";-9.060872027;-3.262456797;2020;"TB";28;"DEN";10;3;3
"TB";3;"Tom Brady";"COMPLETE";13.15505205;1.5509757;2020;"TB";28;"DEN";10;3;3
"TB";3;"Tom Brady";"COMPLETE";21.7861796;5.391033835;2020;"TB";28;"DEN";10;3;3
"TB";3;"Tom Brady";"COMPLETE";6.334695925;6.167569486;2020;"TB";28;"DEN";10;3;3
"TB";3;"Tom Brady";"COMPLETE";22.13854936;27.16375458;2020;"TB";28;"DEN";10;3;3
"TB";3;"Tom Brady";"COMPLETE";-16.76266199;2.921875;2020;"TB";28;"DEN";10;3;3
"TB";3;"Tom Brady";"COMPLETE";-6.046950877;4.212916734;2020;"TB";28;"DEN";10;3;3
"TB";3;"Tom Brady";"TOUCHDOWN";-9.515479695;-0.101704133;2020;"TB";28;"DEN";10;4;4
"TB";3;"Tom Brady";"TOUCHDOWN";-1.589918031;0.15149653;2020;"TB";28;"DEN";10;4;4
"TB";3;"Tom Brady";"TOUCHDOWN";6.160619768;0.103714286;2020;"TB";28;"DEN";10;4;4
"TB";3;"Tom Brady";"INCOMPLETE";4.565087892;10.26920123;2020;"TB";28;"DEN";10;2;2
"TB";3;"Tom Brady";"INCOMPLETE";-22.10045661;13.99948686;2020;"TB";28;"DEN";10;2;2
"TB";3;"Tom Brady";"INCOMPLETE";-11.2887354;-4.160076531;2020;"TB";28;"DEN";10;2;2
"TB";3;"Tom Brady";"INCOMPLETE";15.8047166;7.153498043;2020;"TB";28;"DEN";10;2;2
"TB";3;"Tom Brady";"INCOMPLETE";-21.18514928;44.7093254;2020;"TB";28;"DEN";10;2;2
"TB";3;"Tom Brady";"INCOMPLETE";-3.624789757;20.99662162;2020;"TB";28;"DEN";10;2;2
"TB";3;"Tom Brady";"INCOMPLETE";20.26260157;31.43703818;2020;"TB";28;"DEN";10;2;2
"TB";3;"Tom Brady";"INCOMPLETE";1.754143667;4.299223602;2020;"TB";28;"DEN";10;2;2
"TB";3;"Tom Brady";"INCOMPLETE";-19.24887959;21.83451566;2020;"TB";28;"DEN";10;2;2
"TB";3;"Tom Brady";"INCOMPLETE";-12.41594313;2.656055901;2020;"TB";28;"DEN";10;2;2
"TB";3;"Tom Brady";"INCOMPLETE";-23.14017582;6.794360902;2020;"TB";28;"DEN";10;2;2
"TB";3;"Tom Brady";"INCOMPLETE";-11.86018269;-4.203848089;2020;"TB";28;"DEN";10;2;2
"TB";3;"Tom Brady";"INCOMPLETE";15.22058075;7.235787172;2020;"TB";28;"DEN";10;2;2
"TB";5;"Tom Brady";"COMPLETE";-20.80168083;10.79736188;2020;"TB";19;"CHI";20;3;3
"TB";5;"Tom Brady";"COMPLETE";3.634023641;1.82518889;2020;"TB";19;"CHI";20;3;3
"TB";5;"Tom Brady";"COMPLETE";-3.627547587;6.524033996;2020;"TB";19;"CHI";20;3;3
"TB";5;"Tom Brady";"COMPLETE";17.74313947;7.736192835;2020;"TB";19;"CHI";20;3;3
"TB";5;"Tom Brady";"COMPLETE";-11.78868573;11.22933807;2020;"TB";19;"CHI";20;3;3
"TB";5;"Tom Brady";"COMPLETE";11.88705386;-5.682129174;2020;"TB";19;"CHI";20;3;3
"TB";5;"Tom Brady";"COMPLETE";-17.02055451;0.408816964;2020;"TB";19;"CHI";20;3;3
"TB";5;"Tom Brady";"COMPLETE";0.232945249;6.184462445;2020;"TB";19;"CHI";20;3;3
"TB";5;"Tom Brady";"COMPLETE";9.527937883;15.51544118;2020;"TB";19;"CHI";20;3;3
"TB";5;"Tom Brady";"COMPLETE";-10.92487496;-0.059588299;2020;"TB";19;"CHI";20;3;3
"TB";5;"Tom Brady";"COMPLETE";-10.42048155;14.89665435;2020;"TB";19;"CHI";20;3;3
"TB";5;"Tom Brady";"COMPLETE";-13.77119226;12.8789916;2020;"TB";19;"CHI";20;3;3
"TB";5;"Tom Brady";"COMPLETE";-23.80023644;13.90437995;2020;"TB";19;"CHI";20;3;3
"TB";5;"Tom Brady";"COMPLETE";-19.85048725;2.685782967;2020;"TB";19;"CHI";20;3;3
"TB";5;"Tom Brady";"COMPLETE";9.003580076;-3.694061749;2020;"TB";19;"CHI";20;3;3
"TB";5;"Tom Brady";"COMPLETE";12.29426369;2.632815977;2020;"TB";19;"CHI";20;3;3
"TB";5;"Tom Brady";"COMPLETE";-4.333680819;1.882375;2020;"TB";19;"CHI";20;3;3
"TB";5;"Tom Brady";"COMPLETE";-14.69323302;18.09545867;2020;"TB";19;"CHI";20;3;3
"TB";5;"Tom Brady";"COMPLETE";19.32447025;4.731827622;2020;"TB";19;"CHI";20;3;3
"TB";5;"Tom Brady";"COMPLETE";-7.945397101;13.40704365;2020;"TB";19;"CHI";20;3;3
"TB";5;"Tom Brady";"COMPLETE";-0.334763673;5.456046076;2020;"TB";19;"CHI";20;3;3
"TB";5;"Tom Brady";"COMPLETE";-20.27019229;6.10169065;2020;"TB";19;"CHI";20;3;3
"TB";5;"Tom Brady";"COMPLETE";-4.261122682;6.333237327;2020;"TB";19;"CHI";20;3;3
"TB";5;"Tom Brady";"COMPLETE";-0.77724117;3.727126236;2020;"TB";19;"CHI";20;3;3
"TB";5;"Tom Brady";"TOUCHDOWN";5.775335786;0.114835165;2020;"TB";19;"CHI";20;4;4
"TB";5;"Tom Brady";"INCOMPLETE";3.295358366;4.910714286;2020;"TB";19;"CHI";20;2;2
"TB";5;"Tom Brady";"INCOMPLETE";-7.716635066;21.54639175;2020;"TB";19;"CHI";20;2;2
"TB";5;"Tom Brady";"INCOMPLETE";-25.38910398;26.28557256;2020;"TB";19;"CHI";20;2;2
"TB";5;"Tom Brady";"INCOMPLETE";23.93303095;16.33707983;2020;"TB";19;"CHI";20;2;2
"TB";5;"Tom Brady";"INCOMPLETE";-15.16697801;5.178495116;2020;"TB";19;"CHI";20;2;2
"TB";5;"Tom Brady";"INCOMPLETE";-23.59769689;5.793707483;2020;"TB";19;"CHI";20;2;2
"TB";5;"Tom Brady";"INCOMPLETE";0.965318086;34.53664435;2020;"TB";19;"CHI";20;2;2
"TB";5;"Tom Brady";"INCOMPLETE";-21.66262882;46.00575397;2020;"TB";19;"CHI";20;2;2
"TB";5;"Tom Brady";"INCOMPLETE";-2.985422349;15.50441729;2020;"TB";19;"CHI";20;2;2
"TB";5;"Tom Brady";"INCOMPLETE";-12.81689531;13.95159774;2020;"TB";19;"CHI";20;2;2
"TB";5;"Tom Brady";"INCOMPLETE";1.063277259;7.672646862;2020;"TB";19;"CHI";20;2;2
"TB";5;"Tom Brady";"INCOMPLETE";3.318582304;12.09172932;2020;"TB";19;"CHI";20;2;2
"TB";5;"Tom Brady";"INCOMPLETE";-4.749461594;22.84709821;2020;"TB";19;"CHI";20;2;2
"TB";5;"Tom Brady";"INCOMPLETE";2.688281686;3.382142857;2020;"TB";19;"CHI";20;2;2
"TB";5;"Tom Brady";"INCOMPLETE";-8.36386646;21.14089482;2020;"TB";19;"CHI";20;2;2
"TB";5;"Tom Brady";"INCOMPLETE";2.102372897;3.031096059;2020;"TB";19;"CHI";20;2;2
"TB";7;"Tom Brady";"COMPLETE";-23.10471219;19.24981346;2020;"TB";45;"OAK";20;3;3
"TB";7;"Tom Brady";"COMPLETE";3.497212284;3.276217694;2020;"TB";45;"OAK";20;3;3
"TB";7;"Tom Brady";"COMPLETE";-15.9147199;-0.956907943;2020;"TB";45;"OAK";20;3;3
"TB";7;"Tom Brady";"COMPLETE";12.89341435;11.6822619;2020;"TB";45;"OAK";20;3;3
"TB";7;"Tom Brady";"COMPLETE";-5.368483879;14.91193836;2020;"TB";45;"OAK";20;3;3
"TB";7;"Tom Brady";"COMPLETE";21.50446138;8.402889246;2020;"TB";45;"OAK";20;3;3
"TB";7;"Tom Brady";"COMPLETE";17.44590104;26.55641609;2020;"TB";45;"OAK";20;3;3
"TB";7;"Tom Brady";"COMPLETE";-8.602917619;18.41746746;2020;"TB";45;"OAK";20;3;3
"TB";7;"Tom Brady";"COMPLETE";-12.47672245;-1.224127435;2020;"TB";45;"OAK";20;3;3
"TB";7;"Tom Brady";"COMPLETE";11.97202289;1.253652597;2020;"TB";45;"OAK";20;3;3
"TB";7;"Tom Brady";"COMPLETE";-19.4108551;-0.176229986;2020;"TB";45;"OAK";20;3;3
"TB";7;"Tom Brady";"COMPLETE";12.40715789;23.93951005;2020;"TB";45;"OAK";20;3;3
"TB";7;"Tom Brady";"COMPLETE";-9.020111357;-4.351802064;2020;"TB";45;"OAK";20;3;3
"TB";7;"Tom Brady";"COMPLETE";-21.10548877;8.641412815;2020;"TB";45;"OAK";20;3;3
"TB";7;"Tom Brady";"COMPLETE";7.792282524;4.994599118;2020;"TB";45;"OAK";20;3;3
"TB";7;"Tom Brady";"COMPLETE";-3.256207833;5.410820263;2020;"TB";45;"OAK";20;3;3
"TB";7;"Tom Brady";"COMPLETE";-17.64602244;2.577682593;2020;"TB";45;"OAK";20;3;3
"TB";7;"Tom Brady";"COMPLETE";2.92276466;11.8966236;2020;"TB";45;"OAK";20;3;3
"TB";7;"Tom Brady";"COMPLETE";-11.03507679;15.69953105;2020;"TB";45;"OAK";20;3;3
"TB";7;"Tom Brady";"COMPLETE";14.55868321;4.321118421;2020;"TB";45;"OAK";20;3;3
"TB";7;"Tom Brady";"COMPLETE";19.08545785;6.217544454;2020;"TB";45;"OAK";20;3;3
"TB";7;"Tom Brady";"COMPLETE";2.00906686;5.227624349;2020;"TB";45;"OAK";20;3;3
"TB";7;"Tom Brady";"COMPLETE";-17.10609666;-2.928115699;2020;"TB";45;"OAK";20;3;3
"TB";7;"Tom Brady";"COMPLETE";5.417746825;4.722867545;2020;"TB";45;"OAK";20;3;3
"TB";7;"Tom Brady";"COMPLETE";13.56166119;1.902644949;2020;"TB";45;"OAK";20;3;3
"TB";7;"Tom Brady";"COMPLETE";4.748568162;4.582751124;2020;"TB";45;"OAK";20;3;3
"TB";7;"Tom Brady";"COMPLETE";-13.74618873;-0.366525097;2020;"TB";45;"OAK";20;3;3
"TB";7;"Tom Brady";"COMPLETE";-20.51052166;8.616110333;2020;"TB";45;"OAK";20;3;3
"TB";7;"Tom Brady";"COMPLETE";-17.00954771;2.826430382;2020;"TB";45;"OAK";20;3;3
"TB";7;"Tom Brady";"TOUCHDOWN";-0.392989186;0.142032967;2020;"TB";45;"OAK";20;4;4
"TB";7;"Tom Brady";"TOUCHDOWN";-6.576193517;0.139429209;2020;"TB";45;"OAK";20;4;4
"TB";7;"Tom Brady";"TOUCHDOWN";7.496437961;0.098214286;2020;"TB";45;"OAK";20;4;4
"TB";7;"Tom Brady";"TOUCHDOWN";4.659129076;0.098214286;2020;"TB";45;"OAK";20;4;4
"TB";7;"Tom Brady";"INCOMPLETE";-6.474042334;29.88815789;2020;"TB";45;"OAK";20;2;2
"TB";7;"Tom Brady";"INCOMPLETE";22.87072127;21.48402918;2020;"TB";45;"OAK";20;2;2
"TB";7;"Tom Brady";"INCOMPLETE";-13.56095972;-2.341255252;2020;"TB";45;"OAK";20;2;2
"TB";7;"Tom Brady";"INCOMPLETE";9.386753809;5.777014652;2020;"TB";45;"OAK";20;2;2
"TB";7;"Tom Brady";"INCOMPLETE";-25.38573924;8.840730042;2020;"TB";45;"OAK";20;2;2
"TB";7;"Tom Brady";"INCOMPLETE";-17.43032062;19.46125337;2020;"TB";45;"OAK";20;2;2
"TB";7;"Tom Brady";"INCOMPLETE";18.68206211;42.07079082;2020;"TB";45;"OAK";20;2;2
"TB";7;"Tom Brady";"INCOMPLETE";19.3933128;21.18427579;2020;"TB";45;"OAK";20;2;2
"TB";7;"Tom Brady";"INCOMPLETE";8.840167192;5.824534161;2020;"TB";45;"OAK";20;2;2
"TB";7;"Tom Brady";"INCOMPLETE";-13.04014272;-2.378493789;2020;"TB";45;"OAK";20;2;2
"TB";7;"Tom Brady";"INCOMPLETE";-18.02325811;19.32015306;2020;"TB";45;"OAK";20;2;2
"TB";7;"Tom Brady";"INCOMPLETE";-25.90648096;8.6839701;2020;"TB";45;"OAK";20;2;2
